filepath,yhat,label 
Background\5AD0D69C.WAV,[[1.]],0
Background\5AE8D1D8.WAV,[[1.]],0
Background\5AEE4070.WAV,[[1.]],0
Background\601CA95D.WAV,[[1.]],0
Background\5B1E610D.WAV,[[1.]],0
Background\600A2D59.WAV,[[1.]],0
Background\5AE9B9B8.WAV,[[1.]],0
Background\5AD15C9E.WAV,[[1.]],0
Background\5B016E6F.WAV,[[1.]],0
Background\601560D3.WAV,[[1.]],0
Background\5B12356A.WAV,[[1.]],0
Background\5B0A3DAC.WAV,[[1.]],0
Background\5AE46F53.WAV,[[1.]],0
Background\60217456.WAV,[[1.]],0
Background\6019EAB7.WAV,[[1.]],0
Background\5B0B7FD2.WAV,[[1.]],0
Background\5AF0A473.WAV,[[1.]],0
Background\5B011E21.WAV,[[1.]],0
Background\601A953F.WAV,[[1.]],0
Background\5AD45FEC.WAV,[[1.]],0
Background\600CAB02.WAV,[[1.]],0
Background\5B11E02D.WAV,[[1.]],0
Gunshot\5B0AFA4D_3469ea810-1ff7-4e52-9234-622cb952b026a2d8aadf-961d-4954-b29f-b09b2ca5ff8161423544-5107-43e2-aa29-cb9a12c7c2ed.WAV,[[1.]],1
Background\5AFB6E0A.WAV,[[1.]],0
Background\60143658.WAV,[[1.]],0
Background\5AFA6A43.WAV,[[1.]],0
Background\601D4B35.WAV,[[1.]],0
Background\5AEC5DEA.WAV,[[1.]],0
Background\5B0E4D1F.WAV,[[1.]],0
Background\60111FEF.WAV,[[1.]],0
Background\602145D1.WAV,[[1.]],0
Background\5AE8575D.WAV,[[1.]],0
Background\60128F9E.WAV,[[1.]],0
Background\60234317.WAV,[[1.]],0
Background\5B1F2CD0.WAV,[[1.]],0
Background\60233EC0.WAV,[[1.]],0
Background\5AEC7A5E.WAV,[[1.]],0
Background\5B03236A.WAV,[[1.]],0
Background\601A9AA9.WAV,[[1.]],0
Background\5B0A9C2C.WAV,[[1.]],0
Background\5ACE295E.WAV,[[1.]],0
Background\5B1C284C.WAV,[[1.]],0
Background\5AC95C5B.WAV,[[1.]],0
Background\5B133E22.WAV,[[1.]],0
Background\601DB22C.WAV,[[1.]],0
Background\5B058576.WAV,[[1.]],0
Background\5AF0B747.WAV,[[1.]],0
Background\5AFCCB5C.WAV,[[1.]],0
Background\5B103CB4.WAV,[[1.]],0
Background\5B183AD4.WAV,[[1.]],0
Background\5AE8CB5F.WAV,[[1.]],0
Background\5AEB9172.WAV,[[1.]],0
Background\60211021.WAV,[[1.]],0
Background\5B007D4E.WAV,[[1.]],0
Background\5B1AF68B.WAV,[[1.]],0
Background\601E862F.WAV,[[1.]],0
Background\5AF86762.WAV,[[1.]],0
Background\5B09E8D3.WAV,[[1.]],0
Background\5B0F20D1.WAV,[[1.]],0
Background\6010A41F.WAV,[[1.]],0
Background\60233E2B.WAV,[[1.]],0
Background\6021484B.WAV,[[1.]],0
Background\5B1CB0C9.WAV,[[1.]],0
Background\60198884.WAV,[[1.]],0
Background\6020552B.WAV,[[1.]],0
Background\601CA841.WAV,[[1.]],0
Background\5AC95C14.WAV,[[1.]],0
Background\5AD39594.WAV,[[1.]],0
Background\5AEF4690.WAV,[[1.]],0
Background\6015EA21.WAV,[[1.]],0
Background\5AD8F856.WAV,[[1.]],0
Background\5B1C0302.WAV,[[1.]],0
Background\60187D21.WAV,[[1.]],0
Background\601DB753.WAV,[[1.]],0
Background\60142006.WAV,[[1.]],0
Background\5B12A514.WAV,[[1.]],0
Background\6019743C.WAV,[[1.]],0
Background\602009F9.WAV,[[1.]],0
Background\5AF9D00F.WAV,[[1.]],0
Background\5AF097B4.WAV,[[1.]],0
Background\60121CF7.WAV,[[1.]],0
Background\601DD720.WAV,[[1.]],0
Background\5B18252B.WAV,[[1.]],0
Background\5B05A1B4.WAV,[[1.]],0
Background\5B074C1B.WAV,[[1.]],0
Background\600B140C.WAV,[[1.]],0
Background\5B1DE9FD.WAV,[[1.]],0
Background\5AD8088A.WAV,[[1.]],0
Background\5AECA3B4.WAV,[[1.]],0
Background\6010F3DE.WAV,[[1.]],0
Background\6018D91B.WAV,[[1.]],0
Background\5B1F537F.WAV,[[1.]],0
Background\5B08612C.WAV,[[1.]],0
Background\6013FA46.WAV,[[1.]],0
Background\6013D80A.WAV,[[1.]],0
Background\5AFC7512.WAV,[[1.]],0
Background\5B14C83B.WAV,[[1.]],0
Background\5AEED703.WAV,[[1.]],0
Background\5ACF4696.WAV,[[1.]],0
Background\5AECA124.WAV,[[1.]],0
Gunshot\5B88A6B9_45e3a7b37-3255-4551-aae1-da133baf62b554fd2531-861a-427f-9a6d-49309d3c3c03a181d426-9048-467a-8874-73cb85439686.WAV,[[1.]],1
Background\600ECC52.WAV,[[1.]],0
Background\5AEE47EC.WAV,[[1.]],0
Background\5B0AE805.WAV,[[1.]],0
Background\5ADF8106.WAV,[[1.]],0
Background\5B0411BB.WAV,[[1.]],0
Background\601E88E1.WAV,[[1.]],0
Background\5B129AAA.WAV,[[1.]],0
Background\5AC9FE79.WAV,[[1.]],0
Background\600E3BCD.WAV,[[1.]],0
Background\5B129A94.WAV,[[1.]],0
Background\5B0AC867.WAV,[[1.]],0
Background\5B0ACD4C.WAV,[[1.]],0
Background\5AFF0E2F.WAV,[[1.]],0
Background\601ECBE6.WAV,[[1.]],0
Background\6022D595.WAV,[[1.]],0
Background\60196B4C.WAV,[[1.]],0
Background\5B1A8537.WAV,[[1.]],0
Background\5B01D75F.WAV,[[1.]],0
Background\5AEB5465.WAV,[[1.]],0
Background\5AEE4042.WAV,[[1.]],0
Background\5AEF4434.WAV,[[1.]],0
Background\5B1949D6.WAV,[[1.]],0
Background\60194535.WAV,[[1.]],0
Background\5B001BF3.WAV,[[1.]],0
Background\60209C1A.WAV,[[1.]],0
Background\5B0257FA.WAV,[[1.]],0
Background\5AF5A413.WAV,[[1.]],0
Background\5AF7CA19.WAV,[[1.]],0
Background\5AD4F4D8.WAV,[[1.]],0
Background\5B15C9FA.WAV,[[1.]],0
Background\5B085BAD.WAV,[[1.]],0
Background\601D8DDA.WAV,[[1.]],0
Background\5B1177E0.WAV,[[1.]],0
Background\601C89D5.WAV,[[1.]],0
Background\5B109AAF.WAV,[[1.]],0
Background\5AE7AF0D.WAV,[[1.]],0
Gunshot\58FBC5C2ef8084ce-47ec-4aa7-bb77-2e2554d85b7e.WAV,[[1.]],1
Background\5AF9B302.WAV,[[1.]],0
Background\5ADF65ED.WAV,[[1.]],0
Background\5AD8E18B.WAV,[[1.]],0
Background\5AD974B8.WAV,[[1.]],0
Background\5AE9AB03.WAV,[[1.]],0
Background\5AFE0356.WAV,[[1.]],0
Background\5B0B34E2.WAV,[[1.]],0
Background\60217556.WAV,[[1.]],0
Background\5AF0E900.WAV,[[1.]],0
Background\5ADA266D.WAV,[[1.]],0
Background\5AD69F2E.WAV,[[1.]],0
Background\60155491.WAV,[[1.]],0
Background\601C7698.WAV,[[1.]],0
Background\5B042580.WAV,[[1.]],0
Background\5B1E5F23.WAV,[[1.]],0
Background\601DAB5C.WAV,[[1.]],0
Background\5B0ECF61.WAV,[[1.]],0
Background\5B1198A0.WAV,[[1.]],0
Background\5B161BE6.WAV,[[1.]],0
Background\6021D9C5.WAV,[[1.]],0
Background\601E0828.WAV,[[1.]],0
Background\5B1B35B6.WAV,[[1.]],0
Background\5AFDD3EF.WAV,[[1.]],0
Background\5B089DF8.WAV,[[1.]],0
Background\600ED5EE.WAV,[[1.]],0
Background\5B036B85.WAV,[[1.]],0
Background\5ADF23F0.WAV,[[1.]],0
Gunshot\58FBC60213d97623-1ad6-4fc9-838e-849777207abe.WAV,[[1.]],1
Background\601BEF23.WAV,[[1.]],0
Background\5AFB6ACE.WAV,[[1.]],0
Background\5AECA431.WAV,[[1.]],0
Background\5ACD291C.WAV,[[1.]],0
Background\5AFF5435.WAV,[[1.]],0
Background\60228332.WAV,[[1.]],0
Background\600E4108.WAV,[[1.]],0
Background\5B041057.WAV,[[1.]],0
Background\60155752.WAV,[[1.]],0
Background\5AEE4831.WAV,[[1.]],0
Background\5B104779.WAV,[[1.]],0
Background\5B0A5C18.WAV,[[1.]],0
Background\5B062A49.WAV,[[1.]],0
Background\60125E7C.WAV,[[1.]],0
Background\5AF14C6A.WAV,[[1.]],0
Background\5B1AC40E.WAV,[[1.]],0
Background\60236964.WAV,[[1.]],0
Background\6021EEB1.WAV,[[1.]],0
Background\5B071D6A.WAV,[[1.]],0
Background\5AC9FD6E.WAV,[[1.]],0
Background\5AF0BED9.WAV,[[1.]],0
Background\5AECD0BF.WAV,[[1.]],0
Background\601D7FE8.WAV,[[1.]],0
Background\5AD42769.WAV,[[1.]],0
Background\5AED0080.WAV,[[1.]],0
Background\60144629.WAV,[[1.]],0
Background\601BFE7E.WAV,[[1.]],0
Background\5B0D3B62.WAV,[[1.]],0
Background\5ADFA96A.WAV,[[1.]],0
Background\5AEE0F44.WAV,[[1.]],0
Background\5ACDBF6C.WAV,[[1.]],0
Background\5AEE3F33.WAV,[[1.]],0
Background\5B18BD73.WAV,[[1.]],0
Background\60231714.WAV,[[1.]],0
Background\600BE242.WAV,[[1.]],0
Background\5AD5A20B.WAV,[[1.]],0
Background\601CB8D0.WAV,[[1.]],0
Background\5B19933D.WAV,[[1.]],0
Background\601C7A75.WAV,[[1.]],0
Background\60108DB9.WAV,[[1.]],0
Gunshot\58FBD3C0f5af09d3-0798-4cb6-a131-20c96ffef6a4.WAV,[[1.]],1
Background\5B073ADE.WAV,[[1.]],0
Background\600C3E01.WAV,[[1.]],0
Background\5AF45F14.WAV,[[1.]],0
Background\5AD0BB92.WAV,[[1.]],0
Background\5B046E59.WAV,[[1.]],0
Background\60182DF7.WAV,[[1.]],0
Background\600F53CF.WAV,[[1.]],0
Background\5ACAA0D0.WAV,[[1.]],0
Background\601829B7.WAV,[[1.]],0
Background\601EB39C.WAV,[[1.]],0
Background\5B041193.WAV,[[1.]],0
Background\6011A260.WAV,[[1.]],0
Background\5ADFB720.WAV,[[1.]],0
Background\5AFF4857.WAV,[[1.]],0
Background\5AF76832.WAV,[[1.]],0
Background\601809D3.WAV,[[1.]],0
Background\5AF76BAF.WAV,[[1.]],0
Background\601007BE.WAV,[[1.]],0
Background\5AD4B15D.WAV,[[1.]],0
Background\5B099AD3.WAV,[[1.]],0
Background\5B129C57.WAV,[[1.]],0
Background\5B025768.WAV,[[1.]],0
Background\601B2F3E.WAV,[[1.]],0
Background\6018AE4D.WAV,[[1.]],0
Background\60209E41.WAV,[[1.]],0
Background\5AE201AF.WAV,[[1.]],0
Background\60208D20.WAV,[[1.]],0
Background\5B0F4102.WAV,[[1.]],0
Background\6022DA24.WAV,[[1.]],0
Background\5ACA0615.WAV,[[1.]],0
Background\602217B7.WAV,[[1.]],0
Background\600F290B.WAV,[[1.]],0
Background\5AEB9D2F.WAV,[[1.]],0
Background\5AC96E78.WAV,[[1.]],0
Background\60211B2C.WAV,[[1.]],0
Background\5ADE9993.WAV,[[1.]],0
Background\601BFE45.WAV,[[1.]],0
Background\5B01B018.WAV,[[1.]],0
Background\600F491A.WAV,[[1.]],0
Background\5B1D07FC.WAV,[[1.]],0
Background\5AE59B95.WAV,[[1.]],0
Background\5AEBA660.WAV,[[1.]],0
Background\600CC350.WAV,[[1.]],0
Background\6021382E.WAV,[[1.]],0
Background\5B148411.WAV,[[1.]],0
Background\601EE238.WAV,[[1.]],0
Background\5AEA049F.WAV,[[1.]],0
Background\5AC9FCF5.WAV,[[1.]],0
Background\5B113647.WAV,[[1.]],0
Background\5AF6591C.WAV,[[1.]],0
Background\5AF70793.WAV,[[1.]],0
Background\5AC96A13.WAV,[[1.]],0
Background\600F4F33.WAV,[[1.]],0
Background\5AD7AD06.WAV,[[1.]],0
Background\5AF646E0.WAV,[[1.]],0
Background\5AEA5780.WAV,[[1.]],0
Background\5B175EA0.WAV,[[1.]],0
Background\5AF0A54E.WAV,[[1.]],0
Background\5B1512A3.WAV,[[1.]],0
Background\5B1695B3.WAV,[[1.]],0
Background\5AEC7C21.WAV,[[1.]],0
Background\5AD060BD.WAV,[[1.]],0
Background\5AEE3F65.WAV,[[1.]],0
Background\5AEA6D29.WAV,[[1.]],0
Background\5B01C486.WAV,[[1.]],0
Background\5AF493CC.WAV,[[1.]],0
Background\5B0446A9.WAV,[[1.]],0
Background\6021DFAD.WAV,[[1.]],0
Background\6021C708.WAV,[[1.]],0
Background\600EF290.WAV,[[1.]],0
Background\5AF22D64.WAV,[[1.]],0
Background\6022CE8F.WAV,[[1.]],0
Background\5ADF995F.WAV,[[1.]],0
Background\5AF8710F.WAV,[[1.]],0
Background\5B0E438E.WAV,[[1.]],0
Background\5B1145DC.WAV,[[1.]],0
Background\600FA7DD.WAV,[[1.]],0
Background\5ACAD33E.WAV,[[1.]],0
Background\6022C16E.WAV,[[1.]],0
Background\60157F06.WAV,[[1.]],0
Background\6017396B.WAV,[[1.]],0
Gunshot\58FBD3C17bdd3825-4eaa-4f5f-b996-cdf16e987d99.WAV,[[1.]],1
Background\5AEDE63D.WAV,[[1.]],0
Background\5AECE6B4.WAV,[[1.]],0
Background\5AE141E1.WAV,[[1.]],0
Background\5AFDE7BF.WAV,[[1.]],0
Background\5AD11BB6.WAV,[[1.]],0
Background\5B16984E.WAV,[[1.]],0
Background\5AEE110A.WAV,[[1.]],0
Background\5B083C57.WAV,[[1.]],0
Background\60186EB1.WAV,[[1.]],0
Background\602332BF.WAV,[[1.]],0
Background\5ADAD8C5.WAV,[[1.]],0
Background\5B0AEA33.WAV,[[1.]],0
Background\5AD35B9A.WAV,[[1.]],0
Background\601C90C6.WAV,[[1.]],0
Background\601CAC69.WAV,[[1.]],0
Background\5B1F7AA2.WAV,[[1.]],0
Background\6021ED01.WAV,[[1.]],0
Background\5AE9AF73.WAV,[[1.]],0
Background\6021E2F0.WAV,[[1.]],0
Background\5B17FD06.WAV,[[1.]],0
Background\5B147370.WAV,[[1.]],0
Background\5AD2DD02.WAV,[[1.]],0
Background\5AFC9D2C.WAV,[[1.]],0
Background\5B0B704F.WAV,[[1.]],0
Background\600E052C.WAV,[[1.]],0
Background\5AF0CB11.WAV,[[1.]],0
Background\5B0EDBF6.WAV,[[1.]],0
Background\5B031BC6.WAV,[[1.]],0
Background\601FE358.WAV,[[1.]],0
Background\5B044687.WAV,[[1.]],0
Background\5AECAFA2.WAV,[[1.]],0
Background\5AD3737A.WAV,[[1.]],0
Background\5AC9AE48.WAV,[[1.]],0
Background\5AF595D4.WAV,[[1.]],0
Background\5AFFD989.WAV,[[1.]],0
Background\5B0FFADF.WAV,[[1.]],0
Background\5ADD4D89.WAV,[[1.]],0
Background\5B000C5B.WAV,[[1.]],0
Background\5B06CEC2.WAV,[[1.]],0
Background\6023305D.WAV,[[1.]],0
Background\5B0D42BB.WAV,[[1.]],0
Background\5ACA01E7.WAV,[[1.]],0
Background\5B03BC14.WAV,[[1.]],0
Background\6015C7EF.WAV,[[1.]],0
Background\5B040FEB.WAV,[[1.]],0
Background\5AD4DCE5.WAV,[[1.]],0
Background\601C42F5.WAV,[[1.]],0
Background\5AECCD2F.WAV,[[1.]],0
Background\5AF5BF84.WAV,[[1.]],0
Background\5AFB0180.WAV,[[1.]],0
Background\5AC9BA57.WAV,[[1.]],0
Background\5ACA0650.WAV,[[1.]],0
Background\601F12CF.WAV,[[1.]],0
Gunshot\5B870D17_15bc4e89a1-db81-4e25-a1bf-30f7d4b879301080a77f-942f-4de4-9357-51be486d2a0cda9f683a-a79c-4c1d-b73d-c1a4636e9e21.WAV,[[1.]],1
Background\60142607.WAV,[[1.]],0
Background\5B1B31F4.WAV,[[1.]],0
Background\601342CD.WAV,[[1.]],0
Background\5B1C6897.WAV,[[1.]],0
Background\5B1A8427.WAV,[[1.]],0
Background\5AEC9FF8.WAV,[[1.]],0
Background\5ACF79F2.WAV,[[1.]],0
Background\5ADF2459.WAV,[[1.]],0
Background\5B06FE5D.WAV,[[1.]],0
Background\60232C4D.WAV,[[1.]],0
Background\5ADF5022.WAV,[[1.]],0
Background\5B03420A.WAV,[[1.]],0
Background\60208CB7.WAV,[[1.]],0
Background\5AF9C5D6.WAV,[[1.]],0
Background\5AD3F8E8.WAV,[[1.]],0
Background\601F258F.WAV,[[1.]],0
Background\5AF77A54.WAV,[[1.]],0
Background\5AFD7353.WAV,[[1.]],0
Background\5B153E8C.WAV,[[1.]],0
Background\5AE76D48.WAV,[[1.]],0
Background\5B1E6DA0.WAV,[[1.]],0
Background\5B085CDF.WAV,[[1.]],0
Background\5B108F11.WAV,[[1.]],0
Background\5B19A4C5.WAV,[[1.]],0
Background\5AF43B50.WAV,[[1.]],0
Background\60118092.WAV,[[1.]],0
Background\600A3AEB.WAV,[[1.]],0
Background\601D7166.WAV,[[1.]],0
Background\5AF09780.WAV,[[1.]],0
Background\5AF59B9B.WAV,[[1.]],0
Background\5AD913E0.WAV,[[1.]],0
Background\5AD0B94D.WAV,[[1.]],0
Background\5AD61743.WAV,[[1.]],0
Background\5B05135B.WAV,[[1.]],0
Background\5AD3A950.WAV,[[1.]],0
Background\5AE97081.WAV,[[1.]],0
Background\5AFF2AAE.WAV,[[1.]],0
Background\5AC95758.WAV,[[1.]],0
Background\5ACD9038.WAV,[[1.]],0
Background\5AEBE0AD.WAV,[[1.]],0
Background\5AC95CAB.WAV,[[1.]],0
Background\601D9BF7.WAV,[[1.]],0
Background\6014232F.WAV,[[1.]],0
Background\601031EC.WAV,[[1.]],0
Background\6018E55F.WAV,[[1.]],0
Background\60113CD1.WAV,[[1.]],0
Background\5B19B01B.WAV,[[1.]],0
Gunshot\58FBDBAF8c95188a-c418-4a7d-b834-0d0376b4763f.WAV,[[1.]],1
Background\5B044CB0.WAV,[[1.]],0
Background\5B129C1B.WAV,[[1.]],0
Background\602366EF.WAV,[[1.]],0
Background\5B1E819F.WAV,[[1.]],0
Background\60222881.WAV,[[1.]],0
Background\60219A20.WAV,[[1.]],0
Gunshot\58FBC5C0fc5465f4-f607-4175-bebb-0d3bcfe0b51b.WAV,[[1.]],1
Background\5AEDE511.WAV,[[1.]],0
Background\5B05BD69.WAV,[[1.]],0
Background\5B1D044A.WAV,[[1.]],0
Background\6010F33D.WAV,[[1.]],0
Background\5AEA8544.WAV,[[1.]],0
Background\5AE26E11.WAV,[[1.]],0
Background\5AFC21D5.WAV,[[1.]],0
Background\5AE9B018.WAV,[[1.]],0
Background\6014963F.WAV,[[1.]],0
Background\600FA27F.WAV,[[1.]],0
Background\601C8772.WAV,[[1.]],0
Background\5AFC5E3F.WAV,[[1.]],0
Background\6020BE9F.WAV,[[1.]],0
Background\6017420D.WAV,[[1.]],0
Background\5ADFACAB.WAV,[[1.]],0
Background\5AFF2FED.WAV,[[1.]],0
Background\5AF7A339.WAV,[[1.]],0
Background\6011F1DD.WAV,[[1.]],0
Background\600B4531.WAV,[[1.]],0
Background\60180E29.WAV,[[1.]],0
Background\5AFC862D.WAV,[[1.]],0
Background\5B03D0A9.WAV,[[1.]],0
Background\5AD0ACAE.WAV,[[1.]],0
Background\5B129365.WAV,[[1.]],0
Background\5AF71F16.WAV,[[1.]],0
Background\60150AEF.WAV,[[1.]],0
Background\601DB576.WAV,[[1.]],0
Background\6012D1DF.WAV,[[1.]],0
Background\5B16F2D7.WAV,[[1.]],0
Background\5AF5AFFD.WAV,[[1.]],0
Background\5AC9AA83.WAV,[[1.]],0
Background\60111E54.WAV,[[1.]],0
Background\5AEE0286.WAV,[[1.]],0
Background\5AEC982F.WAV,[[1.]],0
Background\5B192977.WAV,[[1.]],0
Background\6019A29F.WAV,[[1.]],0
Background\6022CA60.WAV,[[1.]],0
Background\601BE6F2.WAV,[[1.]],0
Background\600EC2BE.WAV,[[1.]],0
Background\5B0D42D8.WAV,[[1.]],0
Background\5AF9D0EF.WAV,[[1.]],0
Background\60230FBF.WAV,[[1.]],0
Background\5AF19558.WAV,[[1.]],0
Background\601F3EA8.WAV,[[1.]],0
Background\5ADBB959.WAV,[[1.]],0
Background\5B040DE8.WAV,[[1.]],0
Background\5B007D52.WAV,[[1.]],0
Background\60172B63.WAV,[[1.]],0
Background\5AD155B2.WAV,[[1.]],0
Background\5B01B827.WAV,[[1.]],0
Background\5B172A9F.WAV,[[1.]],0
Background\5ADC8990.WAV,[[1.]],0
Background\5AF1E232.WAV,[[1.]],0
Background\6016FC65.WAV,[[1.]],0
Background\5AD24175.WAV,[[1.]],0
Background\5B0BBB44.WAV,[[1.]],0
Background\5AFB6AC6.WAV,[[1.]],0
Background\5AF23F2A.WAV,[[1.]],0
Background\601BEB3E.WAV,[[1.]],0
Background\601FDD5A.WAV,[[1.]],0
Background\6021CBA3.WAV,[[1.]],0
Background\6014B286.WAV,[[1.]],0
Background\60183652.WAV,[[1.]],0
Background\5AFC4046.WAV,[[1.]],0
Background\5B104C9B.WAV,[[1.]],0
Background\602137EA.WAV,[[1.]],0
Background\600E3928.WAV,[[1.]],0
Background\5AD637B6.WAV,[[1.]],0
Background\601427BE.WAV,[[1.]],0
Background\5B198101.WAV,[[1.]],0
Background\601A0668.WAV,[[1.]],0
Background\60174174.WAV,[[1.]],0
Background\5B159B99.WAV,[[1.]],0
Background\5AECA3B7.WAV,[[1.]],0
Background\5AE2316E.WAV,[[1.]],0
Background\5B11DCAC.WAV,[[1.]],0
Background\5ADDFED8.WAV,[[1.]],0
Background\5B0EBF35.WAV,[[1.]],0
Background\60102678.WAV,[[1.]],0
Background\5B129AAC.WAV,[[1.]],0
Background\5B19CFB5.WAV,[[1.]],0
Background\5AF9CDE6.WAV,[[1.]],0
Background\5AFB62C1.WAV,[[1.]],0
Background\5AE9AE4F.WAV,[[1.]],0
Background\601F5789.WAV,[[1.]],0
Background\5B0413D0.WAV,[[1.]],0
Background\5AE8F2DE.WAV,[[1.]],0
Background\6016AAFF.WAV,[[1.]],0
Background\5B031913.WAV,[[1.]],0
Background\601F01E5.WAV,[[1.]],0
Background\5AEC4CF9.WAV,[[1.]],0
Background\5B1E61DE.WAV,[[1.]],0
Background\601F3791.WAV,[[1.]],0
Background\6013020A.WAV,[[1.]],0
Background\601C73DF.WAV,[[1.]],0
Background\6016F848.WAV,[[1.]],0
Background\60149412.WAV,[[1.]],0
Background\6018470B.WAV,[[1.]],0
Gunshot\58FBC502779b688d-767f-4429-bbbf-268a52c276a3.WAV,[[1.]],1
Background\5B1AAA41.WAV,[[1.]],0
Background\60102E95.WAV,[[1.]],0
Background\601EDDC3.WAV,[[1.]],0
Background\6019DC93.WAV,[[1.]],0
Background\5ADB3D08.WAV,[[1.]],0
Background\5AFDE8D6.WAV,[[1.]],0
Background\5B1A9AE7.WAV,[[1.]],0
Background\5AFF48D9.WAV,[[1.]],0
Background\601F5962.WAV,[[1.]],0
Background\5AFA287B.WAV,[[1.]],0
Background\600CAC3A.WAV,[[1.]],0
Background\5ADA2B55.WAV,[[1.]],0
Background\5B04A2BA.WAV,[[1.]],0
Background\5AE3B46F.WAV,[[1.]],0
Background\600DC4D4.WAV,[[1.]],0
Background\5AF58F46.WAV,[[1.]],0
Background\6012D392.WAV,[[1.]],0
Background\5AF4CB1B.WAV,[[1.]],0
Background\60181A85.WAV,[[1.]],0
Background\60173D59.WAV,[[1.]],0
Background\5AE55C38.WAV,[[1.]],0
Gunshot\58FBD49Ada207e39-9218-423b-9794-2d69625933b3.WAV,[[1.]],1
Background\5B001DC2.WAV,[[1.]],0
Background\5AD3B0BB.WAV,[[1.]],0
Background\5AFBC96F.WAV,[[1.]],0
Background\5AC9D5CE.WAV,[[1.]],0
Background\5AE8CB71.WAV,[[1.]],0
Background\601EB88A.WAV,[[1.]],0
Background\5AD394D2.WAV,[[1.]],0
Background\601FE31C.WAV,[[1.]],0
Background\6016B410.WAV,[[1.]],0
Background\5AC9FAFC.WAV,[[1.]],0
Background\60205818.WAV,[[1.]],0
Background\5B0406EE.WAV,[[1.]],0
Background\5AE36800.WAV,[[1.]],0
Background\5AFCCBEC.WAV,[[1.]],0
Background\5AD59333.WAV,[[1.]],0
Background\60131C90.WAV,[[1.]],0
Background\5B116425.WAV,[[1.]],0
Background\5AF9961F.WAV,[[1.]],0
Background\601B3735.WAV,[[1.]],0
Background\5ADE5DD0.WAV,[[1.]],0
Background\5B1B9880.WAV,[[1.]],0
Background\5B0D4281.WAV,[[1.]],0
Background\5AFA86BA.WAV,[[1.]],0
Background\5B18E7EB.WAV,[[1.]],0
Background\5B0507AC.WAV,[[1.]],0
Background\601EFEFD.WAV,[[1.]],0
Background\601C5172.WAV,[[1.]],0
Background\601A2647.WAV,[[1.]],0
Background\5B102B0A.WAV,[[1.]],0
Background\5B043D73.WAV,[[1.]],0
Background\60148E56.WAV,[[1.]],0
Background\5AECA428.WAV,[[1.]],0
Background\5ADB7AD1.WAV,[[1.]],0
Background\5AD9E4BD.WAV,[[1.]],0
Background\5AD77495.WAV,[[1.]],0
Background\5AFC5CCD.WAV,[[1.]],0
Background\5AF82D4C.WAV,[[1.]],0
Background\5B10E1D7.WAV,[[1.]],0
Background\5AFB9D3E.WAV,[[1.]],0
Background\5B0406B7.WAV,[[1.]],0
Background\5ACCB472.WAV,[[1.]],0
Background\5AFFCC7C.WAV,[[1.]],0
Background\5B06A761.WAV,[[1.]],0
Background\60231642.WAV,[[1.]],0
Background\5B185B42.WAV,[[1.]],0
Background\5AD3B4DE.WAV,[[1.]],0
Background\5B01DDF3.WAV,[[1.]],0
Background\5B1A9518.WAV,[[1.]],0
Background\601AA524.WAV,[[1.]],0
Background\5ACC3854.WAV,[[1.]],0
Background\5B05E591.WAV,[[1.]],0
Background\601C5A54.WAV,[[1.]],0
Background\5ACC474A.WAV,[[1.]],0
Background\60212850.WAV,[[1.]],0
Background\6014811C.WAV,[[1.]],0
Background\5B0F9045.WAV,[[1.]],0
Background\5AF0B204.WAV,[[1.]],0
Background\601F0C58.WAV,[[1.]],0
Background\5AD4CA20.WAV,[[1.]],0
Background\5B0AC847.WAV,[[1.]],0
Background\6011B3C9.WAV,[[1.]],0
Background\5B01C625.WAV,[[1.]],0
Background\60233E6B.WAV,[[1.]],0
Background\601C757F.WAV,[[1.]],0
Background\600FF8B6.WAV,[[1.]],0
Background\5AF8872E.WAV,[[1.]],0
Background\60170F6A.WAV,[[1.]],0
Background\5AF8D961.WAV,[[1.]],0
Background\5AFF693F.WAV,[[1.]],0
Background\5ACA0208.WAV,[[1.]],0
Background\5B181751.WAV,[[1.]],0
Background\5AD2CFBE.WAV,[[1.]],0
Background\6022D944.WAV,[[1.]],0
Background\5B1284E7.WAV,[[1.]],0
Background\5AE88C7A.WAV,[[1.]],0
Background\601561F2.WAV,[[1.]],0
Background\5AD4934C.WAV,[[1.]],0
Background\5AE26AF5.WAV,[[1.]],0
Background\5ADE128D.WAV,[[1.]],0
Background\5B1C5D39.WAV,[[1.]],0
Background\5AFF8675.WAV,[[1.]],0
Background\5ADC9F1F.WAV,[[1.]],0
Background\5ADF3B8C.WAV,[[1.]],0
Background\5AFD69B3.WAV,[[1.]],0
Background\5AD13474.WAV,[[1.]],0
Background\60230F98.WAV,[[1.]],0
Background\601970C7.WAV,[[1.]],0
Background\5AE228F9.WAV,[[1.]],0
Background\5AE93A2C.WAV,[[1.]],0
Background\60115C3A.WAV,[[1.]],0
Background\5B09B98F.WAV,[[1.]],0
Background\5B19D320.WAV,[[1.]],0
Background\5ADCC5EE.WAV,[[1.]],0
Background\60194527.WAV,[[1.]],0
Background\5AF9D0B9.WAV,[[1.]],0
Background\5B178EB5.WAV,[[1.]],0
Background\5AF44A70.WAV,[[1.]],0
Background\5AF2D495.WAV,[[1.]],0
Background\5AECB26D.WAV,[[1.]],0
Background\5AC95CAD.WAV,[[1.]],0
Background\5AD8D996.WAV,[[1.]],0
Background\60201519.WAV,[[1.]],0
